Date,Accident Type,Sector (others only),Cities,Highways,Killed,Injured,Reported Cause (detail),Cause Tags,Times Reported,Reported By,Time of Day,Victim Gender,Victim Age(s),Severity,First Reported,Last Updated,Headline,Headline (English),Link
2026-08-09,roadway,,Andhra,,,20,,,2,telugu.timesnownews.com; tv9telugu.com,,,,Injury only,2026-08-09,2026-08-09,Andhra News: ఏపీలో ఘోర రోడ్డు ప్రమాదం.. బ్రిడ్జిపై నుంచి కిందపడ్డ బస్సు.. 20 మందికి తీవ్ర గాయాలు.. - tv9telugu.com,Andhra News: Fatal road accident in AP.. Bus fell from bridge.. 20 people seriously injured.. - tv9telugu.com,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQSmYyLWZJNkVGOG5VWU4zTURVcWg2RGZZcmdmclBmcGx0QjA4bXA2MF8yTkhwNWhxd2EzWnh6aWhheF8yZVl6MHdnblJ3eTlLVDYyLVhDUFd1RTdQMjI3MTFOVWZJYi1DZllrQVlPVWpJdDRmTTlReUsyUG9NSkRzVTVoekF1N3JjZjBaVUFzYzNKN3Fac0Z4MmJ4bGhBUVlrUUVtMWlkU0I2MVlrVUU0QWJiN2d6ZUxzXzljYmZTOEg0ZElaalN0cHdjR3FPMmJhYWJUNjBR0gHbAUFVX3lxTE53aDM2MWdWZU44SURIV01OaUk2TDVWWVpHSEdTYUlkOTFQVHg1UDJvc2E5bjNyNmMzak5kcnVBWkZfS2x2YUpkalVLYWxybVN3dkFBaFVSb2NZM1JCVXZ1a3puMHU5cUY5NmIwQmttNHNVWlFhM1RFTmF6Ni1ONUlCSnNXbTRublU2QzFSN3BjbnFlbUthR1M4dzdjbWZvM0NhWnpBYWNWbmd1X3d4dk5GbjVjMHgtRHgtZzRHRTVMbXhWSEdfZVBSOUVQWFFOU181MUhNN0Y4Q0Rxaw?oc=5
2026-08-09,roadway,,,,,,,,1,10TV Telugu,,,,Not stated,2026-08-09,2026-08-09,"AP Road Accident : ఏపీలో ఘోర రోడ్డు ప్రమాదం.. బ్రిడ్జి పైనుంచి పడిపోయిన ట్రావెల్స్‌ బస్సు, ఐషర్ వాహనం.. - 10TV Telugu","AP Road Accident : Serious road accident in AP.. Travels bus, Eicher vehicle fell from the top of the bridge.. - 10TV Telugu AP Road Accident: A terrible road accident in AP.. Travels bus, Eicher vehicle fell from the top of the bridge.. 10TV Telugu",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNU050YkpHd3k4S3YzTzJkUTVXSWpPcEMzTXhReVRPcVZJa2poMkNWcm40TEVNT1llN2dJMW5udUtTYnItZExlejg3dzVrR25Oa2Yyd1NQVnF0bU1hSHVRU1FweHJZdGRKMjI4LUFYa0MwUWN0a1U3dnV3M195UjNXeVhaWnFUUUN2STQxY3AyanhrdXdEWWprSHdfNTl0aVJmdnBTSE1ybjlMVnB6SEhQeF9fNW5vTFBJdGduYlNvTlNQbS05dW5hU0F2LWNOcTRHejd30gHTAUFVX3lxTE1TTnRiSkd3eThLdjNPMmRRNVdJak9wQzNNeFF5VE9xVklramgyQ1ZybjRMRU1PWWU3Z0kxbm51S1Nici1kTGV6ODd3NWtHbk5rZjJ3U1BWcXRtTWFIdVFTUXB4cll0ZEoyMjgtQVhrQzBRY3RrVTd2dXczX3lSM1d5WFpacVRRQ3ZJNDFjcDJqeGt1d0RZamtId181OXRpUmZ2cFNITXJuOUxWcHpISFB4X181bm9MUEl0Z25iU29OU1BtLTl1bmFTQXYtY05xNEd6N3c?oc=5
2026-08-09,roadway,,Anantapur,,,,,,1,BigTvLive,,,,Not stated,2026-08-09,2026-08-09,"కల్వర్టులో దూసుకెళ్లిన ట్రావెల్ బస్సు, స్పాట్‌లో 20 మంది ప్రయాణికులు, అనంతపురంలో రోడ్డు ప్రమాదం - BigTvLive","Travel bus crashes into culvert, 20 passengers on the spot, road accident in Anantapur - BigTvLive",https://news.google.com/rss/articles/CBMi2wFBVV95cUxNaU5hZTlIRmhHTF9VTlh3aEZSV3FMWnM2WldMX1hvdjA1WHlLbHpFVFBBMTNGR2RHMFlSUmxLWXZXdkFuaDZ1LUt4LUZRV212OWNOLWRhR3FGdGlkTWs3UE1ISHVKeU5DSzlxOFlUVUx0b3Q1V01zOVpCZFR4Tk1XVVAzWDJyVFFZeHg5NjROemh5bzZaSXBqU3BMaTZCTThIbzBxZTRhRVRubGFjbTdIZE9LLWJTdkdBek93SFRpZWQ3aEt5X1M5VUlBbW5IaEVlWS0tMlhPWFRTUms?oc=5
2026-08-09,roadway,,,,,,,,1,AndhraPravasi,,,,Not stated,2026-08-09,2026-08-09,Road Accident: ఘోర రోడ్డు ప్రమాదం... కల్వర్టులో పడిన ప్రైవేట్ బస్సు! 20 మందికి... - AndhraPravasi,Road Accident: A serious road accident... a private bus fell into the culvert! For 20 people... - AndhraPravasi,https://news.google.com/rss/articles/CBMixwFBVV95cUxNUmk2TzZmSDRhcnVETEw2cUxodXBGc0ZhVVRWM3ZVTGx1aXhkOC1hTEhxUHZpQ2hobmZJbldad3lDRTdRSzV1NXZqeU1DYW9NVGpZeWxyR3hyNUlsMThCd1U0QXhVZnNLT3pSR2lGRjhnc3p1LS05OF9YUlA2SlpqSFdjNXgtLTlOR2NKeFFLYVFqUUk5YjhUUS1NV01xWllzT0JLdklETnpWWDUxNE9aTXZQYVlJVGJ4MVdCcHJZbUh1SW1mVXNr?oc=5
2026-08-09,roadway,,Pamidi,,,,,,1,hmtvlive.com,,,,Not stated,2026-08-09,2026-08-09,Pamidi: పామిడి వద్ద ఘోర రోడ్డు ప్రమాదం.. వంతెనపై నుంచి పడిన బస్సు! - hmtvlive.com,Pamidi: Fatal road accident at Pamidi.. Bus fell from the bridge! - hmtvlive.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxQTV9EQURha0Q2NzdFdkpKcjNtZUs1Z0h3a2stVkFkMVF5MkJzVzVCcHhRdmxLV2NkejhRU0d3ZFNDdEdoZGVDc1hEOGthTXpCMkxfNDMydzhmVTBDX1hvXzVkS01WTXlXMEZDWmJKdnpZeEhzcTktWklITXoyZ3ptRzNWMTlMc29VU2s1NnVraVg5MTktT05BdzRGVkRIclV6Njd3cTllQdIBrAFBVV95cUxQR2hDS28xeHRKbjlxc1l0Z2NOeWhJaFBoVmFReVFUVGNoZDd2ZFlqWXNYNl9KWGdSLXNqUV96akhTZzNuZ2xUZlZOZVBER2NwSDY0R3pMNlhuM0ZnT1NBNzZJWkJxcVlyWjZqdWFxeklLMUh0aHdJRXZrT2cySEkxSWQxT3M2S2Z5QUVtMGZXeFNUQ1UxcWJxX2dOajV3eUg4a284cHRvOVdDZEFi?oc=5
2026-08-08,roadway,,Chamba,,8,10,After bus overturns in northern India,,5,Gujarati Jagran; Jagran; Ratopati; The Star; vaartha.com,,,,Fatal,2026-08-08,2026-08-09,"चंबा बस हादसे में घायल महिला ने तोड़ा दम, 8 हुई मृतकों की संख्या; परिवार लगाए बैठा था घर लौटने की उम्मीद - Jagran","Woman injured in Chamba bus accident dies, death toll reaches 8; The family was hopeful of returning home - Jagran",https://news.google.com/rss/articles/CBMitgFBVV95cUxQcVJsN0JPMzV4QVdCc3BTMmV0aVllNGktZmtsejdUbnJVRmJLaWJXYnIxcWZ5ZWt0ckUwTVVzUzBpLVJsdFhvdkhPVG1LLV9pWGsxUmJFXzVNOGpTUV9ySGM3OFRMd0FVUlNFd0sxMFY1enFwUUhhZk9EaEU4M2t3Qm0yTzljVDA4U1h6bWRLQzhIVWlpcnk4aFRiYmRxUlVSZHVNaENzMDBBRElJaWkzS21xekhlQQ?oc=5
2026-08-08,roadway,,Madyapradesh,,6,,,,2,Prajasakti,,,,Fatal,2026-08-08,2026-08-08,Madyapradesh - ఘోర రోడ్డు ప్రమాదం - ఆరుగురు మృతి - Prajasakti,Madhyapradesh - Fatal road accident - Six killed - Prajasakti,https://news.google.com/rss/articles/CBMihwFBVV95cUxNTVI3bU9FQjN6OGp0MU4wQTNkalliOFdlNERyQXhBcUMyYXJHZGZqNnRNMEFYZ0ktUEY4XzBORlFqWHFWd2VwVVBpMFRpdmRaajZYT2FXNG10cFVpZFk1Q3RnQ3ctT19DZUMzeU1hRHFJRC1kSmdKdXQ1blN0NkRILUxqb1o5NUU?oc=5
2026-08-08,roadway,,,,42,,head_on_collision,head on collision,1,Lokal Tamil,,,,Fatal,2026-08-08,2026-08-08,பேருந்துகள் நேருக்கு நேர் மோதி விபத்து: 42 ராணுவ வீரர்கள் பலி - Lokal Tamil,Buses collide head-on in accident: 42 soldiers killed - Lokal Tamil,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPY25kTjZpNFlIdG9Kd3RFbzZNVFVESzlPNFBWaXI4SzdSNFlYdGtmX3VlbkF4cjJNaHRRSWJZMGZZSnBwU1FxdzVpb2g0Mmx0YnozTUZKZThCNHV5WmVIYXJ5cjFTQWtmNGxYUHRmbTg5MEdhS3czR0t1Rkp6VWJlZUNaazlpRzFQU25ZUllpX3gwU1Q1V0lTM3dlQnRCS1dhbE1wUWpJdmpYZ0XSAbABQVVfeXFMUGxMU2h1cVRjd3hXNzRkRE5oc0g2QVdqbmFYQk10RU5rZ3p3N2l6Q3BTUlM0WmJ6blNFTjFhd1lfdGJ5VGZvWjIzaVI2TWZJOW5yWTJBUEVtbXlsZjJsMThKNkkyMGpabE9PdjVZbV9famVWTVkwQnp1aXprb0ljNWFkclhLNFppSFhqMzJXYjdtWE1NcWZPbllNd0ZGWnRscHlXT2NRVC1JM0tZdFVnNVU?oc=5
2026-08-08,roadway,,,,,,While driving the bus,,1,Lokal Telugu,,,,Not stated,2026-08-08,2026-08-08,బస్సు నడుపుతుండగా డ్రైవర్‌కి ఫిట్స్.. తప్పిన పెను ప్రమాదం (వీడియో) - Lokal Telugu,The driver has fits while driving the bus.. Big accident missed (Video) - Lokal Telugu,https://news.google.com/rss/articles/CBMixAFBVV95cUxPXzlGOC1HY1diYXpwN1NaRnA1TXlJSWpVOWpGaDV0QlpCcmhJeElRMm1CbXptdDJ6NlJKUlRqQjVLWmstQ0I4a3FJQjRHVVR0TlJCMlliNFJmSEZsaElQVU44QlRtQjNjaVhRNzRMTkU0NkNLR01qY0l3N25JZWNQcFdZZzFXM2xOYXVITENHbl9yd0FvVlhyTThRRVpoT0l1XzhteVJhTl96RkZlOWQ0a3JKUE44YmJGNmo2LUJzZDdZb1pw0gHKAUFVX3lxTE5MamREbXdhaGVTUzM3amRqM1QzQ3phd19LZHVWWk9oc3RESHFCb0JxVjY3bE1naUN5N0hTSXhxLUNXbHNnX0RvMk4wVW4yU2c2U183bGhUc25KdjF4em9XMlFPVjJzSVZrRkpab1Izek9nQ1lsMjZJd2YtbURoMkNmQ3F3cU44dWlXZV92RHdVUlRsbmp6Qndrd0VObUpsREJTWFd0RS03QmFwQ0JwbW1vUTI4dnMtQXkxeW02SEpMNVJwVjVQa19Scnc?oc=5
2026-08-08,train,,Bengaluru; Kerala,,,,overspeeding,overspeeding,1,Kerala Kaumudi,,,,Not stated,2026-08-08,2026-08-08,ബെംഗളുരു അപകടം: അമിതവേഗത്തിൽ ബസ് നിരവധി തവണ ട്രാക്ക് തെറ്റിച്ചു - Kerala Kaumudi,Bengaluru accident: Speeding bus derails multiple times - Kerala Kaumudi,https://news.google.com/rss/articles/CBMiYkFVX3lxTE9VY25kZDlBOW1SUzJSQXNsLU9CNFFwYUwwSmo3QlI0NFpjcTJscWFmSjZBMVNaanIxdWpoNnd4eHMzSWMxZXNQMFhwck9RdG1NMEcwNUlCRW9tWF9WTndNWXN3?oc=5
2026-08-08,train,,Crime,,,,,,1,maharashtratimes.com,,,,Not stated,2026-08-08,2026-08-08,Crime News: अपघात नव्हे घातपातच! रेल्वे रुळांवरील बॉडी पाहून पोलिसांना शंका; फॉरेन्सिक PM रिपोर्टनं केस निकाली - maharashtratimes.com,Crime News: Not an accident but an accident! Police suspect seeing bodies on railway tracks; Forensic PM report clears case - maharashtratimes.com,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOSUkzN3FtVnM1X1ZjWFBSYUJFYW12UnRfVTRRRHZjWHZPcTliQkNXcUJwMHptU1ZKQjdxb0JxSnU5TXJMeUp0SlMyMUhRRWJmSUZXRnd5dTZ3SGVuX0tSVDBVejZMYXZ0cmZMNFZTNTh1LUE5ck9yRGhUbktxVk9DNlhvcF9QU2dEbjhjQzlRR2dwZS1yUnl0Z2pCQWVtbjRadU5HQXJfTzQxdEp4OV8tci1lMXdpam0waEo0S1RlalJWWDF2MWRrSThYSUlaZ280bk1hSHEtN05PbW160gHiAUFVX3lxTFBObGVCVFRyUW96eXFFUG1mX2QweEJUMnY2ZzlIOU9oaDJpempZRzBzUGV2am95Tmk2UURTQTNsRE5aczd5Q09HLS1MNUJCOEc3eXNIRmJVeUtIOFQ0b0VoV1VJTllKZkdlcnNRLS1UZ2Y3MUVPeGdlTnI5Y3lxYjd5ZXNmZzljeG5aSmwwRWxFRjBFVU5qNkV4TVFzcm5Ld0huX0p5NWd6eWhQbUJmZ2lkTUVVbjFEa2ZOYU10M0NlSWpEd2llYlRpSGgyMVNqRHBnSXo1a19PUUxXd3hJQmQzTWc?oc=5
2026-08-08,roadway,,,,,,,,1,ThePrint Hindi,,,,Not stated,2026-08-08,2026-08-08,केएसआरटीसी बस हादसा: मंत्री ने कर्मचारियों की कार्य अवधि की जांच कराने की बात कही - ThePrint Hindi,KSRTC bus accident: Minister talked about checking the working hours of employees - ThePrint Hindi,https://news.google.com/rss/articles/CBMisAFBVV95cUxOZTRkLU93ajdWRWE0Zk5IYnl1djBzbXkycmFMa1FfQTJPdEd5RGY4VHRiZ2szOUhrN3l1bUVsTk9nUEY0OGtvdzNPYmsxR0tLdFpoVDVGcVg2a1o1Z1I2OWFva0NYX1BKU1pGdTRRTXdVbHVJV2JJV2VTYnYxYWVzUHZ0QjB0d2hRWER1R0g1a3hLemtlTlY0cDhJNU0tZEhNN2dGamFzNUlMOVVFWF9UY9IBtgFBVV95cUxPTkFuMFkwWS1KUFZCMlZleV85QzFLc3E2MXhSR21BM3Qtc0JncEx5dnFBYUprUTFOdThpRk1Id2c3eVpYcTNCNjZNV09OU3lDbTRndFhSd1FkT1plaVQtVjJuQmYyY0ZDSjkxQzYzSHhrNmdpLVNXUG82cFVlYmRSZmRRMEVqWUQzb2VsOWUyVkRwSEdicmZOTFl4WnlEdDducTZuanRkZ3JwYWc1Um5DaFh5MnhfQQ?oc=5
2026-08-08,roadway,,,,,,,,1,My Mahanagar,,,,Not stated,2026-08-08,2026-08-08,मुलुंड बस अपघात प्रकरणात पोलिसांकडून चालकाविरोधात गुन्हा दाखल - My Mahanagar,Mulund bus accident case filed by police against driver - My Mahanagar,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQZ2R4RjZ1Q0lfcVcwODVQVFFyNnlubE9JSER6TVIzYTU5NDFjZWlJOXJXRXlrS212SDhJa0Ryb2w5OTluUDVhZ0lkQ1B4MV9STEpDWHVQd2VoY0l4NmMzM3QwSG1Pai12cmM4Z1QwdmVGMXJLWHh4ZGwxYktlTFpaSzlkM1NES1p3OVFJRFBTNWs3R3VhQUI5OG9nVDBkeHRuM0NkS2hHNkxZQ201dXNRM3Q4aHRmSW1zaUl5WDVOaVA2UGvSAcgBQVVfeXFMT0o5T0ZTSWlnczJxSk1fLXZaMkVRRG9pMVhvblVhVjQ1WXRGS2R0Tk9Qby00eENGQU9nOHFiRXlhUXRFRHVyN2JSbGJscy1EakRsWFRGTkpITkQwQ3EydHgzMmNDSmNZUlljRVFCWHl0bkVndkdHaVFaYjQ4Vk5iUy1CR2ZCYUlZRk1jT00zdFI1bmNNazF1UmZueC1OaWJoTklTR2hVTDFEdS1WYWdIdXJwbmlpVHJoLWROSG5iR1ZkdS1LT3dBa0k?oc=5
2026-08-08,roadway,,Himachal Pradesh,,8,,overspeeding,overspeeding,2,Janayugom Online; Pudhari,,,,Fatal,2026-08-08,2026-08-08,Himachal Pradesh Bus Accident: हिमाचल प्रदेशमध्ये भीषण अपघात: भरधाव बस १०० फूट खाली कोसळली; ८ जण ठार - Pudhari,Himachal Pradesh Bus Accident: Horrific accident in Himachal Pradesh: Speeding bus falls down 100 feet; 8 killed - Pudhari,https://news.google.com/rss/articles/CBMihAFBVV95cUxNdDdXUDVpeWw1dnJ6X1JWMG4tUlV2S3dVODRKVlI2bE9pX3Z3WEZMeWtpS1JKRkZSWXJsU3dCNDEzMklLeGJYQmlSckNhR0hvU2dSaWZJc0FBQldWenRXb2FHVC1Oa0IzaWRkemxkWUdCaTNmV2NuREhSM1ZBQWNQaUp0LU_SAZIBQVVfeXFMTk9hRW9lbE9FbzJ6NWRDTzlGSmFQV0JaVThJN0F2ZlkwUUxaRC1YWGhuMTFMNEw4R3R6UEJieEN3NjZrbGFVdndEbFdCeWxUVEE5bFdXdnQyQnd6TVFWYy1rWDE3N2M5YlNJejJIX1pmUk1wYjN1djdkaEhmclhaRF9vanhHdFVqSTRJOVNrZUlQQkE?oc=5
2026-08-08,roadway,,Himachal,,8,,,,2,Aaro Ananda; Deshabhimani,,,,Fatal,2026-08-08,2026-08-08,"হিমাচলে দুর্ঘটনায় বাস, মৃত ৮ - Aaro Ananda","Bus accident in Himachal, 8 dead - Aaro Ananda",https://news.google.com/rss/articles/CBMiwwFBVV95cUxObWlWeTFxdWVRenF1dWpqcnRTaGNYMGU5dTVXYkVGT1NsSW54ZHJfdzBPVURZOTRDVVc0Vk9XXzNpS3ZpbjFKQWdJeFRzUngxQmlBV1poeEVJNi1scy01TVZpM1pDTVN1cWFaUkhJV0g2NjNHNW1SdWRqX05MSVlkQWxLTUFnN2pVcGlzdEVmYktnaXMxanMxX1JvTG1KajE5TlI2RDVGYjVPdmY4Z1IyTHV3NmRVa0tkT0dFZFN2SDQ2bWc?oc=5
2026-08-08,roadway,,,,,,,,1,thanthitv.com,,,,Not stated,2026-08-08,2026-08-08,Special Report | நாட்டையே உலுக்கிய இமாச்சல் பஸ் விபத்து.. பறிபோனஉயிர்கள்; விபரீதம்நடந்தது எப்படி..? - thanthitv.com,Special Report | Himachal bus accident that shook the country.. Lives lost; How did the disaster happen..? - thanthitv.com,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQUUx4S1dVOE1nWHdNUGUxd2I1Q0pfWnR2QUg5VEpQSXRjMERrS0R0THZEdUtJc2hfSWRhQUJsMFhvNWFjSzBaZ0k1anNVZkdsQWZjeVlRWGFwaEk5RUVnYzRzSUk1SU9HWnBhaXdHV2hTNXlzS19xS0lPTHlnSF81Ry1pTThIQy1McVBXZWFFLXpVRHhLNDhvOGcyR0JIZTNyZmp4RjFVSGdXdXhydUtpdmEtSk55a2Z3VXlFVlZVR3hiYnFZMTc3TnVTdmlyTlkyYTdXM9IB4gFBVV95cUxOa1dVQXo0ZW9fU1hEeVZ5MVFNb3V4V0JkTjJ0YVNDTTRvVHdqQlFVeFE2S01HR2VlSnR6bjRXLXZiNWpXdm9naVI0UUhjdm1LOHgyNVVWNXVOclpwRXQwV25JQ2JzZmE0b2c3XzVhUFJOLUZib1JFUFBsUmxPZUJrbG1tOVFpMk5DNml0NFVnM19YM1ZGbzNzbnB4clZrN1lYb0ViS3Ria1VzWW52OE16M0JpbXpmRmtRX0xHTlFZNk9MQmp5aU9iOWJlX1U0UzM1TkVTOEljSFNXdlJvMy1lZ0J3?oc=5
2026-08-08,roadway,,,,,,,,1,Disha daily,,,,Not stated,2026-08-08,2026-08-08,రోడ్డు పక్కకు దూసుకెళ్లిన ఆర్టీసీ బస్సు - Disha daily,RTC bus that ran off the road - Disha daily RTC bus that crashed on the side of the road Disha daily,https://news.google.com/rss/articles/CBMie0FVX3lxTE5LcUNGV2hOcmh1OUFSV1F4ZU5QakphcTVHZG5aQ0ZQcXhpUVJDRmtYRG9sMVR2QldMVElFSV83NUdZS3JsWTFyT2EyZ1FEM1gwME1rOFdFdVFtY2NQSTJ1Y084OFV3aS1LemVVOGRvLThuOWNYVkFFbXdOVQ?oc=5
2026-08-08,old structure collapse,,Uttar Pradesh; Agra,,,,structural_failure,structural failure,2,Andhrajyothy; instagram.com,,,,Not stated,2026-08-08,2026-08-08,"थरारक घटना; रिक्षा पुढे गेल्यानंतर अवघ्या काही क्षणांत जुनी इमारत रस्त्यावर कोसळली आग्रा, उत्तर प्रदेश: मुसळधार पावसाच्या पार्श्वभूमीवर आग्रा येथे एक जुनी आणि जीर्ण इमारत अचानक भररस्त - instagram.com","exciting events; Old building collapses on road just moments after rickshaw passes Agra, Uttar Pradesh: An old and dilapidated building suddenly collapses in Agra amid heavy rains - instagram.com",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9wN1BtbTA4UVJGSVM5Y05EVXRWclJZZnFLOGt6SjlYMS1lS0VXdXJHRTZ1QUFaYy05VURyRGZ3STNNRTlqMmZEbnlrZGNWckJJRWpVWXZ3?oc=5
2026-08-08,train,,Mansahi,,10,,,,1,prabhatkhabar.com,,,,Fatal,2026-08-08,2026-08-08,मनसाही स्टेशन पर ट्रेन हादसे में युवक की मौत - prabhatkhabar.com,Youth dies in train accident at Mansahi station - prabhatkhabar.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxQV19Id200YWx6WTloZklMM0FnX3pHMmo1bGdkMTQxUlktYzA1Uzc5Sk1HYVRyMUw2WWcwaTJVTzVlUFRCNWpyM05kMXUtRjFTdzh3Vm5zRzRWZzVaMTRhdUNKZ1dEVnp0eFN2SEJxbFlDQ1BicHZicjNIMGZBdFA2dzdXbVJISnZMU3M2enBHWmdhdTZiU0Rv0gGcAUFVX3lxTE51UC02RUlQeFdJeFQ2X2FDd1hoLTF3NjRYdWc2bmVLaEQ4TXZvOTJIYkFtdnpxcFlyeXlCWXR3VDJHakktVXFNVVFXaDNSb0E1SXVxOG9fUEhmZnJWQ1FtZmYta0dVbnFXQVd2MmZTalBqRnVuRVljVVN5Y29zZkktNEozRmNGb0F6Tk00MEhCYkc3Tl94SHF5Vl9yNg?oc=5
2026-08-08,others,unspecified,Bitati,,,,,,1,asianetnews.com,,,,Not stated,2026-08-08,2026-08-08,"ബിടതിയിൽ കെഎസ്ആർടിസി അപകടം: ഡ്രൈവർ മിഥിലേഷിന് ആവശ്യത്തിന് വിശ്രമം ലഭിച്ചില്ല, അപകടകാരണം സിംഗിൾ ഡ്രൈവർ ഡ്യൂട്ടിയെന്ന് വിമർശനം - asianetnews.com","KSRTC accident at Bitati: Driver Mithilesh did not get enough rest, single driver duty blamed for accident - asianetnews.com",https://news.google.com/rss/articles/CBMi6wFBVV95cUxOcUdiMFdyWEdWRk9HeE93YnYteXFPS0ViYjB0SGxza2lSUTJ3UXZvVk13WHNCeTJyNmRrZGhPQ1BNT29CckFhSC1hTHo2RW5ZZ1dYVWdocndTR200UHNmN19la21PRW9DY3M4Uld6Vmd0dFgwb20tTkRZeWdxZk5JVU1YR3pGdFVnc3FJZlI1WWhnUHNBR01VbmpyZFZIQTdSbVpEZV96akVONHI2Q3hBTzItbHVVWjE4RjQ4X25TbTRYVFg3ZWFZZ0Q5a09jYl94b2lNX0prQndPaGRFZUJtRi13eXZsRWNFT2lJ0gHwAUFVX3lxTE1wMEp4ZW0xdm16SzNTWnY4akRzd2ktU0M1dnVfMjFIWXdlTEo4OVRiNjJBbUltZWcwOUhCbFNxY2ppbWdfOXNyMWZoVGJCcjlMNl9heWhQYURRcXBqLVJyZ0lYSEZNZDVsbUJyYzFOYkxOZkhEZ0NTSkdtaC13RmpuOU9jNnd6MUw2TUl2b05zN0JNT0IzMkJ6VFU1cGNjeXFOTWI2dC1ORmJadU9HY3VmOUFRVExsQWZZVVJ3eld4cTZBVGRlcFo2WFpvXzlFTlpySkcyajg3eWFDT2VIcGZ1ZWd1OXpxWTZfWHVUMDNEeQ?oc=5
2026-08-08,others,unspecified,Bengaluru,,,,The driver was inexperienced and did not rest; Bengaluru's KSRTC accident blamed on violation of road rules - Manorama Online The driver was inexperienced and did not rest; Bengaluru's KSRTC accident caused by violation of rules Manorama Online,,1,Manorama Online,,,,Not stated,2026-08-08,2026-08-08,"ഡ്രൈവർക്ക് പരിചയക്കുറവ്, വിശ്രമം നൽകിയില്ല; ബെംഗളൂരുവിലെ കെഎസ്ആർടിസി അപകടത്തിനു കാരണം ചട്ടലംഘനം - Manorama Online",The driver was inexperienced and did not rest; Bengaluru's KSRTC accident blamed on violation of road rules - Manorama Online,https://news.google.com/rss/articles/CBMivwFBVV95cUxPcnktTWlxQ1ViWlgyR2tQV1hES1RwLWRiMzJ1RW9WZm44eXVtS1hsRHVnOTJWRHJlV1lGQVJNbk9Sd0hmZDAwdm0tZFgwbU04N1NnSDFMSl9MQWw2Rm14NGhnSUZzczB4OTc4a0NqeUpMSkt6aTBCSEl3YXlrcjg3NXhLV1RzZkMzQk1xSHpNdDI3S2FoNVZYLXpfQVU3YThTQTY4X0lNYlpXZkdLZ2QzelZEQkJuNEhPVEFIRGpnRdIBxAFBVV95cUxNSFNSU1FWRWdRcG44aS1xNEdhTHc3bnctZXBVLVZqel9xMmM2TUJGaEFjbE1TS1BZdnlRRVBobWV2R0pmOUc2Rmd4dHZuc1hFcWtyWW10SUtLY3ZEcFNSc1VWcXVHWGtBYy1YYjMyM3NIajNVV0FFOC1SX3V1NVE2eUx0VTVLTjNuVm4zR3FnMEJTcDZOb3hBN1lOaUlDVC14UlEtMEJBdGg1QWtCOVRSXzB2TVNsVlBYemN4V0pxWEUtdlZh?oc=5
2026-08-08,roadway,,,,20,,,,1,India TV Hindi,,Female,,Fatal,2026-08-08,2026-08-08,"ट्रक में फंसा युवती का बैग, 20 मीटर तक घिसटती रही स्कूटी; इलाज के दौरान हुई मौत - India TV Hindi","Girl's bag stuck in truck, scooter kept dragging for 20 meters; Death occurred during treatment - India TV Hindi",https://news.google.com/rss/articles/CBMijAJBVV95cUxQSzNoTjBoWXFubG9mS2lwaW1TMjdwNTJZR1VlS2ppUTJ2dEJ0bUVQNXA4aG5WMTZXZTk1SlpDbE1nVnJxQW9qY2ZpX080ZmFhZEI1OEFMeVlyYlV5WXF6ZE9hY0pxMlJKSGZFYmhNcE9jRzZncExuR0JZWWNvaHVpYXp4MExySEFkTTNTekRBaHJ5eVB1TGR6cFFDdms5cDRZZlA5cnMyaUlZTVB4bW5JMHliN0VRRnQ2ODN5VWhRaWFsOFg4WWI4M1J1OHNFcWktS0oyeE5DOTB2WlBVTVRfZUF5YlpSamc0MXlITTFqQ19OWmZtVWNWRUlkYmgybDE2Tno2eHlNdlV1UUtG0gGSAkFVX3lxTE1telo1dE85eWJNWXIzXzNNcUt3VDJfUUxrM0VzbTVPaFBWRmtWeV83SUkxTHRLLUxPSlg2eTh1NlFJM2hUczVfcnJDWHFLVlVQaERuOTZESjRyb2VPMWxHQjhnV1dDbkhpTUhSQ09lMnJoUkZDdTRjNms0VldqOEktRjJIYTNSRHJNWkw4ZjBlcjhtbnVJR2U0X001SEZscXpFb3NUZThEMDZFWGRKWVdRTnZ4MnBkQmhBcTBGTVFTTHVGN2Z2WFBHU2Y4aThnN2VCY2pJeGk1Y3hRTXpKdG9EZnJ2LWQxeDlTSVhMcHEwdlpCM1g2QXJnNTZSQUg5RUhVX3A0anBPWnQ3ekRJdlkzaGc?oc=5
